Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2013-01-25,WIPRO,EQ,404.95,404.0,408.4,400.6,407.0,407.65,404.73,1272889,51517345410000.0,32596,837257,0.6578
2013-01-28,WIPRO,EQ,407.65,407.9,417.25,405.5,413.95,413.55,413.67,1433910,59316860865000.0,42313,867950,0.6053000000000001
2013-01-29,WIPRO,EQ,413.55,410.25,413.0,405.45,410.0,408.65,408.72,1226607,50133411235000.0,21802,751946,0.613
2013-01-30,WIPRO,EQ,408.65,407.8,416.9,405.15,414.3,414.85,412.97,1029202,42502523080000.0,25548,522029,0.5072
2013-01-31,WIPRO,EQ,414.85,412.1,415.5,406.6,411.0,411.55,411.07,1357403,55798288190000.0,34331,825381,0.6081000000000001
2013-02-01,WIPRO,EQ,411.55,410.0,413.45,407.05,407.15,407.6,409.72,1109376,45453078760000.0,17844,874182,0.788
2013-02-04,WIPRO,EQ,407.6,408.3,410.35,405.85,409.4,408.1,408.49,1020747,41696383600000.0,21635,708043,0.6937000000000001
2013-02-05,WIPRO,EQ,408.1,406.0,407.95,402.6,406.55,407.0,406.56,800826,32557988089999.996,18809,514183,0.6421
2013-02-06,WIPRO,EQ,407.0,408.7,409.95,402.1,406.0,405.65,406.39,832790,33844042130000.0,18511,526373,0.6321
2013-02-07,WIPRO,EQ,405.65,403.0,407.6,401.0,405.95,405.7,405.27,478637,19397505405000.0,13459,254144,0.531
2013-02-08,WIPRO,EQ,405.7,408.0,415.5,403.25,411.5,412.4,410.79,1064708,43737151870000.0,29751,602794,0.5662
2013-02-11,WIPRO,EQ,412.4,414.0,420.85,408.1,410.0,409.5,415.15,1477913,61355250015000.0,27562,797103,0.5393
2013-02-12,WIPRO,EQ,409.5,410.0,413.7,405.25,411.0,411.85,410.43,845269,34692057330000.0,24383,485984,0.5749000000000001
2013-02-13,WIPRO,EQ,411.85,412.25,415.9,406.4,410.1,409.45,411.61,1098304,45207221655000.0,28573,723447,0.6587000000000001
2013-02-14,WIPRO,EQ,409.45,405.2,406.0,394.0,396.0,395.8,397.93,2920033,116196270709999.98,52063,1918455,0.657
2013-02-15,WIPRO,EQ,395.8,395.0,402.4,385.1,399.3,399.25,394.77,1543952,60949857450000.0,33390,704842,0.4565
2013-02-18,WIPRO,EQ,399.25,397.75,404.0,393.65,403.9,402.9,400.48,1144986,45854619965000.0,40297,687587,0.6005
2013-02-19,WIPRO,EQ,402.9,404.05,412.1,400.6,411.0,410.75,406.32,946706,38467018870000.0,25010,470038,0.4965
2013-02-20,WIPRO,EQ,410.75,411.0,415.4,408.85,413.05,412.3,412.93,1025942,42364265395000.0,23371,559905,0.5457
2013-02-21,WIPRO,EQ,412.3,410.15,416.55,403.85,408.0,405.8,410.88,1336099,54898271304999.99,36816,760531,0.5692
2013-02-22,WIPRO,EQ,405.8,404.5,418.45,403.15,416.55,415.95,415.22,2171761,90175166820000.0,55832,1408959,0.6487999999999999
2013-02-25,WIPRO,EQ,415.95,416.2,425.8,416.2,417.65,419.1,421.57,1852079,78078344900000.0,39452,1055664,0.5700000000000001
2013-02-26,WIPRO,EQ,419.1,416.95,420.55,412.85,416.9,415.9,417.58,1446460,60401804685000.0,39836,979641,0.6773
2013-02-27,WIPRO,EQ,415.9,418.0,422.65,413.15,417.0,418.5,419.04,1547510,64846384454999.99,45178,965098,0.6236
2013-02-28,WIPRO,EQ,418.5,420.0,425.5,411.5,418.0,416.4,420.59,2877375,121018401050000.0,44484,2050841,0.7127
2013-03-01,WIPRO,EQ,416.4,420.0,425.5,418.4,422.6,421.7,422.54,1313859,55516383770000.01,21505,825446,0.6283
2013-03-04,WIPRO,EQ,421.7,420.05,424.8,418.15,419.05,419.5,420.9,1330580,56003769645000.01,31931,789104,0.5931000000000001
2013-03-05,WIPRO,EQ,419.5,420.05,434.65,419.0,433.9,433.05,429.33,2553625,109634648240000.02,45320,1582916,0.6199
2013-03-06,WIPRO,EQ,433.05,433.5,446.0,433.45,442.95,441.9,441.71,1993558,88058418930000.0,29563,1090701,0.5471
2013-03-07,WIPRO,EQ,441.9,443.1,452.8,443.1,449.5,449.35,449.62,2740228,123207230050000.0,50692,1648027,0.6014
2013-03-08,WIPRO,EQ,449.35,448.9,456.0,444.3,444.5,445.35,448.97,2576694,115686778170000.0,56760,1620419,0.6289
2013-03-11,WIPRO,EQ,445.35,442.75,449.45,437.6,438.7,439.55,444.5,1570405,69803926690000.0,49285,985502,0.6275000000000001
2013-03-12,WIPRO,EQ,439.55,440.1,443.7,434.3,438.7,438.65,438.26,1123760,49250123515000.0,23543,568460,0.5059
2013-03-13,WIPRO,EQ,438.65,437.9,445.25,435.4,439.0,439.3,441.28,1271395,56103596325000.0,43128,670947,0.5277000000000001
2013-03-14,WIPRO,EQ,439.3,439.3,443.75,434.4,438.5,438.5,439.22,1035221,45468939330000.0,23912,538143,0.5197999999999999
2013-03-15,WIPRO,EQ,438.5,438.9,442.7,436.15,441.0,440.95,440.45,807882,35583539875000.0,22063,325595,0.40299999999999997
2013-03-18,WIPRO,EQ,440.95,438.4,440.85,432.0,434.4,433.65,436.38,508330,22182487880000.0,16464,238901,0.47000000000000003
2013-03-19,WIPRO,EQ,433.65,435.0,438.9,429.7,433.0,433.65,434.72,727250,31615124720000.0,17392,333089,0.45799999999999996
2013-03-20,WIPRO,EQ,433.65,433.35,435.75,426.4,429.85,429.95,430.85,1510086,65061469404999.99,41990,992802,0.6574
2013-03-21,WIPRO,EQ,429.95,430.5,437.25,427.35,435.7,434.75,433.46,1008414,43710942370000.0,23205,630104,0.6248
2013-03-22,WIPRO,EQ,434.75,435.3,439.45,429.15,436.5,435.7,434.75,1183897,51470063000000.0,44988,732412,0.6186
2013-03-25,WIPRO,EQ,435.7,439.3,440.4,429.55,431.8,431.35,433.99,1593936,69175648215000.0,36602,1180768,0.7408
2013-03-26,WIPRO,EQ,431.35,431.5,441.1,426.5,435.35,437.95,435.07,1201564,52276223640000.0,33641,774018,0.6442
2013-03-28,WIPRO,EQ,437.95,433.95,441.9,431.4,441.0,437.15,436.29,3358225,146515715250000.0,76331,2206858,0.6572
